pokemon_id,version_group_id,move_id,pokemon_move_method_id,level,order
628,25,232,4,,
628,25,129,4,,
628,25,317,4,,
628,25,314,4,,
628,25,203,4,,
628,25,241,4,,
628,25,240,4,,
628,25,428,4,,
628,25,369,4,,
628,25,421,4,,
628,25,339,4,,
628,25,403,4,,
628,25,34,4,,
628,25,214,4,,
628,25,156,4,,
628,25,157,4,,
628,25,19,4,,
628,25,442,4,,
628,25,164,4,,
628,25,366,4,,
628,25,257,4,,
628,25,270,4,,
628,25,179,4,,
628,25,416,4,,
628,25,542,4,,
628,25,63,4,,
628,25,413,4,,
628,25,370,4,,
628,25,851,4,,
10240,25,840,1,0,
10240,25,468,1,1,
10240,25,143,1,1,
10240,25,64,1,1,
10240,25,276,1,1,
10240,25,43,1,1,
10240,25,17,1,1,
10240,25,366,1,18,
10240,25,184,1,24,
10240,25,332,1,30,
10240,25,163,1,36,
10240,25,18,1,42,
10240,25,306,1,48,
10240,25,403,1,57,
10240,25,432,1,64,
10240,25,37,1,72,
10240,25,542,1,80,
10240,25,36,4,,
10240,25,97,4,,
10240,25,184,4,,
10240,25,182,4,,
10240,25,512,4,,
10240,25,60,4,,
10240,25,109,4,,
10240,25,263,4,,
10240,25,332,4,,
10240,25,555,4,,
10240,25,232,4,,
10240,25,129,4,,
10240,25,196,4,,
10240,25,317,4,,
10240,25,314,4,,
10240,25,500,4,,
10240,25,101,4,,
10240,25,203,4,,
10240,25,241,4,,
10240,25,240,4,,
10240,25,473,4,,
10240,25,428,4,,
10240,25,369,4,,
10240,25,421,4,,
10240,25,339,4,,
10240,25,403,4,,
10240,25,34,4,,
10240,25,214,4,,
10240,25,605,4,,
10240,25,156,4,,
10240,25,157,4,,
10240,25,19,4,,
10240,25,164,4,,
10240,25,366,4,,
10240,25,247,4,,
10240,25,304,4,,
10240,25,257,4,,
10240,25,94,4,,
10240,25,347,4,,
10240,25,270,4,,
10240,25,179,4,,
10240,25,678,4,,
10240,25,416,4,,
10240,25,542,4,,
10240,25,63,4,,
10240,25,413,4,,
10240,25,370,4,,
10240,25,851,4,,
633,25,33,1,1,
633,25,116,1,1,
633,25,225,1,4,
633,25,44,1,8,
633,25,46,1,12,
633,25,372,1,16,
633,25,29,1,20,
633,25,526,1,24,
633,25,21,1,28,
633,25,242,1,32,
633,25,184,1,36,
633,25,406,1,40,
633,25,34,1,44,
633,25,304,1,48,
633,25,407,1,52,
633,25,417,1,56,
633,25,200,1,60,
633,25,36,4,,
633,25,184,4,,
633,25,182,4,,
633,25,424,4,,
633,25,422,4,,
633,25,423,4,,
633,25,168,4,,
633,25,263,4,,
633,25,555,4,,
633,25,525,4,,
633,25,203,4,,
633,25,241,4,,
633,25,240,4,,
633,25,428,4,,
633,25,34,4,,
633,25,214,4,,
633,25,86,4,,
633,25,156,4,,
633,25,269,4,,
633,25,399,4,,
633,25,164,4,,
633,25,242,4,,
633,25,406,4,,
633,25,304,4,,
633,25,414,4,,
633,25,417,4,,
633,25,200,4,,
633,25,434,4,,
633,25,851,4,,
633,25,310,2,,
633,25,457,2,,
633,25,458,2,,
633,25,562,2,,
634,25,33,1,1,
634,25,44,1,1,
634,25,116,1,1,
634,25,225,1,1,
634,25,458,1,1,
634,25,46,1,12,
634,25,372,1,16,
634,25,29,1,20,
634,25,526,1,24,
634,25,21,1,28,
634,25,242,1,32,
634,25,184,1,36,
634,25,406,1,40,
634,25,34,1,44,
634,25,304,1,48,
634,25,407,1,54,
634,25,417,1,60,
634,25,200,1,66,
634,25,36,4,,
634,25,184,4,,
634,25,182,4,,
634,25,424,4,,
634,25,422,4,,
634,25,423,4,,
634,25,168,4,,
634,25,263,4,,
634,25,555,4,,
634,25,525,4,,
634,25,203,4,,
634,25,241,4,,
634,25,240,4,,
634,25,428,4,,
634,25,34,4,,
634,25,214,4,,
634,25,86,4,,
634,25,707,4,,
634,25,156,4,,
634,25,269,4,,
634,25,399,4,,
634,25,164,4,,
634,25,242,4,,
634,25,406,4,,
634,25,304,4,,
634,25,270,4,,
634,25,414,4,,
634,25,417,4,,
634,25,200,4,,
634,25,434,4,,
634,25,851,4,,
635,25,33,1,1,
635,25,44,1,1,
635,25,225,1,1,
635,25,116,1,1,
635,25,161,1,1,
635,25,458,1,1,
635,25,46,1,12,
635,25,372,1,16,
635,25,29,1,20,
635,25,526,1,24,
635,25,21,1,28,
635,25,242,1,32,
635,25,184,1,36,
635,25,406,1,40,
635,25,34,1,44,
635,25,304,1,48,
635,25,407,1,54,
635,25,417,1,60,
635,25,200,1,68,
635,25,63,1,76,
635,25,36,4,,
635,25,184,4,,
635,25,182,4,,
635,25,424,4,,
635,25,422,4,,
635,25,423,4,,
635,25,512,4,,
635,25,168,4,,
635,25,83,4,,
635,25,263,4,,
635,25,523,4,,
635,25,555,4,,
635,25,317,4,,
635,25,525,4,,
635,25,203,4,,
635,25,241,4,,
635,25,240,4,,
635,25,428,4,,
635,25,369,4,,
635,25,34,4,,
635,25,214,4,,
635,25,115,4,,
635,25,86,4,,
635,25,707,4,,
635,25,156,4,,
635,25,157,4,,
635,25,269,4,,
635,25,430,4,,
635,25,399,4,,
635,25,19,4,,
635,25,349,4,,
635,25,164,4,,
635,25,242,4,,
635,25,366,4,,
635,25,406,4,,
635,25,446,4,,
635,25,304,4,,
635,25,257,4,,
635,25,57,4,,
635,25,53,4,,
635,25,270,4,,
635,25,414,4,,
635,25,417,4,,
635,25,126,4,,
635,25,56,4,,
635,25,89,4,,
635,25,444,4,,
635,25,416,4,,
635,25,200,4,,
635,25,411,4,,
635,25,63,4,,
635,25,434,4,,
635,25,851,4,,
636,25,52,1,1,
636,25,81,1,1,
636,25,488,1,6,
636,25,522,1,12,
636,25,172,1,18,
636,25,450,1,24,
636,25,103,1,30,
636,25,141,1,36,
636,25,405,1,42,
636,25,36,1,48,
636,25,133,1,54,
636,25,38,1,60,
636,25,394,1,66,
636,25,36,4,,
636,25,182,4,,
636,25,512,4,,
636,25,522,4,,
636,25,885,4,,
636,25,884,4,,
636,25,83,4,,
636,25,263,4,,
636,25,488,4,,
636,25,203,4,,
636,25,241,4,,
636,25,428,4,,
636,25,369,4,,
636,25,34,4,,
636,25,214,4,,
636,25,113,4,,
636,25,156,4,,
636,25,141,4,,
636,25,164,4,,
636,25,261,4,,
636,25,202,4,,
636,25,257,4,,
636,25,94,4,,
636,25,53,4,,
636,25,133,4,,
636,25,347,4,,
636,25,126,4,,
636,25,528,4,,
636,25,315,4,,
636,25,405,4,,
636,25,394,4,,
636,25,76,4,,
636,25,851,4,,
636,25,37,2,,
636,25,71,2,,
636,25,106,2,,
636,25,234,2,,
637,25,483,1,0,
637,25,552,1,1,
637,25,522,1,1,
637,25,488,1,1,
637,25,394,1,1,
637,25,83,1,1,
637,25,16,1,1,
637,25,52,1,1,
637,25,38,1,1,
637,25,36,1,1,
637,25,18,1,1,
637,25,81,1,1,
637,25,172,1,18,
637,25,450,1,24,
637,25,103,1,30,
637,25,141,1,36,
637,25,405,1,42,
637,25,257,1,48,
637,25,133,1,54,
637,25,542,1,62,
637,25,126,1,70,
637,25,476,1,78,
637,25,36,4,,
637,25,182,4,,
637,25,512,4,,
637,25,522,4,,
637,25,885,4,,
637,25,884,4,,
637,25,83,4,,
637,25,263,4,,
637,25,488,4,,
637,25,314,4,,
637,25,203,4,,
637,25,241,4,,
637,25,240,4,,
637,25,428,4,,
637,25,369,4,,
637,25,403,4,,
637,25,34,4,,
637,25,214,4,,
637,25,113,4,,
637,25,398,4,,
637,25,156,4,,
637,25,141,4,,
637,25,19,4,,
637,25,164,4,,
637,25,261,4,,
637,25,202,4,,
637,25,366,4,,
637,25,257,4,,
637,25,94,4,,
637,25,53,4,,
637,25,133,4,,
637,25,347,4,,
637,25,126,4,,
637,25,528,4,,
637,25,416,4,,
637,25,315,4,,
637,25,542,4,,
637,25,405,4,,
637,25,63,4,,
637,25,394,4,,
637,25,76,4,,
637,25,851,4,,
641,25,16,1,1,
641,25,310,1,1,
641,25,43,1,5,
641,25,207,1,10,
641,25,44,1,15,
641,25,314,1,20,
641,25,97,1,25,
641,25,366,1,30,
641,25,403,1,35,
641,25,242,1,40,
641,25,326,1,45,
641,25,253,1,50,
641,25,359,1,55,
641,25,240,1,60,
641,25,542,1,65,
641,25,37,1,70,
641,25,846,1,77,
641,25,36,4,,
641,25,97,4,,
641,25,184,4,,
641,25,182,4,,
641,25,512,4,,
641,25,168,4,,
641,25,886,4,,
641,25,263,4,,
641,25,196,4,,
641,25,314,4,,
641,25,374,4,,
641,25,203,4,,
641,25,241,4,,
641,25,240,4,,
641,25,201,4,,
641,25,883,4,,
641,25,280,4,,
641,25,369,4,,
641,25,492,4,,
641,25,339,4,,
641,25,403,4,,
641,25,34,4,,
641,25,214,4,,
641,25,118,4,,
641,25,447,4,,
641,25,156,4,,
641,25,269,4,,
641,25,399,4,,
641,25,19,4,,
641,25,164,4,,
641,25,242,4,,
641,25,366,4,,
641,25,257,4,,
641,25,94,4,,
641,25,179,4,,
641,25,417,4,,
641,25,188,4,,
641,25,416,4,,
641,25,411,4,,
641,25,542,4,,
641,25,63,4,,
641,25,851,4,,
10019,25,16,1,1,
10019,25,310,1,1,
10019,25,43,1,5,
10019,25,207,1,10,
10019,25,44,1,15,
10019,25,314,1,20,
10019,25,97,1,25,
10019,25,366,1,30,
10019,25,403,1,35,
10019,25,242,1,40,
10019,25,326,1,45,
10019,25,253,1,50,
10019,25,359,1,55,
10019,25,240,1,60,
10019,25,542,1,65,
10019,25,37,1,70,
10019,25,846,1,77,
10019,25,36,4,,
10019,25,97,4,,
10019,25,184,4,,
10019,25,182,4,,
10019,25,512,4,,
10019,25,168,4,,
10019,25,886,4,,
10019,25,263,4,,
10019,25,196,4,,
10019,25,314,4,,
10019,25,374,4,,
10019,25,203,4,,
10019,25,241,4,,
10019,25,240,4,,
10019,25,201,4,,
10019,25,883,4,,
10019,25,280,4,,
10019,25,369,4,,
10019,25,492,4,,
10019,25,339,4,,
10019,25,403,4,,
10019,25,34,4,,
10019,25,214,4,,
10019,25,118,4,,
10019,25,447,4,,
10019,25,156,4,,
10019,25,269,4,,
10019,25,399,4,,
10019,25,19,4,,
10019,25,164,4,,
10019,25,242,4,,
10019,25,366,4,,
10019,25,257,4,,
10019,25,94,4,,
10019,25,179,4,,
10019,25,417,4,,
10019,25,188,4,,
10019,25,416,4,,
10019,25,411,4,,
10019,25,542,4,,
10019,25,63,4,,
10019,25,851,4,,
642,25,84,1,1,
642,25,310,1,1,
642,25,43,1,5,
642,25,207,1,10,
642,25,44,1,15,
642,25,351,1,20,
642,25,97,1,25,
642,25,268,1,30,
642,25,521,1,35,
642,25,242,1,40,
642,25,435,1,45,
642,25,253,1,50,
642,25,359,1,55,
642,25,240,1,60,
642,25,87,1,65,
642,25,37,1,70,
642,25,847,1,75,
642,25,36,4,,
642,25,97,4,,
642,25,184,4,,
642,25,182,4,,
642,25,512,4,,
642,25,168,4,,
642,25,451,4,,
642,25,263,4,,
642,25,555,4,,
642,25,374,4,,
642,25,203,4,,
642,25,521,4,,
642,25,241,4,,
642,25,240,4,,
642,25,684,4,,
642,25,280,4,,
642,25,428,4,,
642,25,369,4,,
642,25,492,4,,
642,25,339,4,,
642,25,34,4,,
642,25,9,4,,
642,25,214,4,,
642,25,486,4,,
642,25,447,4,,
642,25,86,4,,
642,25,156,4,,
642,25,269,4,,
642,25,430,4,,
642,25,399,4,,
642,25,598,4,,
642,25,19,4,,
642,25,164,4,,
642,25,242,4,,
642,25,94,4,,
642,25,85,4,,
642,25,604,4,,
642,25,417,4,,
642,25,528,4,,
642,25,188,4,,
642,25,416,4,,
642,25,411,4,,
642,25,63,4,,
642,25,87,4,,
642,25,851,4,,
10020,25,84,1,1,
10020,25,310,1,1,
10020,25,43,1,5,
10020,25,207,1,10,
10020,25,44,1,15,
10020,25,351,1,20,
10020,25,97,1,25,
10020,25,268,1,30,
10020,25,521,1,35,
10020,25,242,1,40,
10020,25,435,1,45,
10020,25,253,1,50,
10020,25,359,1,55,
10020,25,240,1,60,
10020,25,87,1,65,
10020,25,37,1,70,
10020,25,847,1,75,
10020,25,36,4,,
10020,25,97,4,,
10020,25,184,4,,
10020,25,182,4,,
10020,25,512,4,,
10020,25,168,4,,
10020,25,451,4,,
10020,25,263,4,,
10020,25,555,4,,
10020,25,374,4,,
10020,25,203,4,,
10020,25,521,4,,
10020,25,241,4,,
10020,25,240,4,,
10020,25,684,4,,
10020,25,280,4,,
10020,25,428,4,,
10020,25,369,4,,
10020,25,492,4,,
10020,25,339,4,,
10020,25,34,4,,
10020,25,9,4,,
10020,25,214,4,,
10020,25,486,4,,
10020,25,447,4,,
10020,25,86,4,,
10020,25,156,4,,
10020,25,269,4,,
10020,25,430,4,,
10020,25,399,4,,
10020,25,598,4,,
10020,25,19,4,,
10020,25,164,4,,
10020,25,242,4,,
10020,25,94,4,,
10020,25,85,4,,
10020,25,604,4,,
10020,25,417,4,,
10020,25,528,4,,
10020,25,188,4,,
10020,25,416,4,,
10020,25,411,4,,
10020,25,63,4,,
10020,25,87,4,,
10020,25,851,4,,
645,25,479,1,1,
645,25,328,1,1,
645,25,43,1,5,
645,25,335,1,10,
645,25,523,1,15,
645,25,317,1,20,
645,25,286,1,30,
645,25,157,1,35,
645,25,414,1,40,
645,25,326,1,45,
645,25,444,1,50,
645,25,359,1,55,
645,25,201,1,60,
645,25,89,1,65,
645,25,200,1,70,
645,25,90,1,75,
645,25,848,1,80,
645,25,36,4,,
645,25,189,4,,
645,25,184,4,,
645,25,182,4,,
645,25,263,4,,
645,25,523,4,,
645,25,341,4,,
645,25,317,4,,
645,25,374,4,,
645,25,203,4,,
645,25,241,4,,
645,25,240,4,,
645,25,201,4,,
645,25,91,4,,
645,25,280,4,,
645,25,369,4,,
645,25,339,4,,
645,25,34,4,,
645,25,214,4,,
645,25,447,4,,
645,25,707,4,,
645,25,156,4,,
645,25,157,4,,
645,25,269,4,,
645,25,14,4,,
645,25,286,4,,
645,25,19,4,,
645,25,164,4,,
645,25,242,4,,
645,25,446,4,,
645,25,94,4,,
645,25,347,4,,
645,25,414,4,,
645,25,417,4,,
645,25,188,4,,
645,25,89,4,,
645,25,444,4,,
645,25,416,4,,
645,25,200,4,,
645,25,411,4,,
645,25,63,4,,
645,25,851,4,,
10021,25,479,1,1,
10021,25,328,1,1,
10021,25,43,1,5,
10021,25,335,1,10,
10021,25,523,1,15,
10021,25,317,1,20,
10021,25,286,1,30,
10021,25,157,1,35,
10021,25,414,1,40,
10021,25,326,1,45,
10021,25,444,1,50,
10021,25,359,1,55,
10021,25,201,1,60,
10021,25,89,1,65,
10021,25,200,1,70,
10021,25,90,1,75,
10021,25,848,1,80,
10021,25,36,4,,
10021,25,189,4,,
10021,25,184,4,,
10021,25,182,4,,
10021,25,263,4,,
10021,25,523,4,,
10021,25,341,4,,
10021,25,317,4,,
10021,25,374,4,,
10021,25,203,4,,
10021,25,241,4,,
10021,25,240,4,,
10021,25,201,4,,
10021,25,91,4,,
10021,25,280,4,,
10021,25,369,4,,
10021,25,339,4,,
10021,25,34,4,,
10021,25,214,4,,
10021,25,447,4,,
10021,25,707,4,,
10021,25,156,4,,
10021,25,157,4,,
10021,25,269,4,,
10021,25,14,4,,
10021,25,286,4,,
10021,25,19,4,,
10021,25,164,4,,
10021,25,242,4,,
10021,25,446,4,,
10021,25,94,4,,
10021,25,347,4,,
10021,25,414,4,,
10021,25,417,4,,
10021,25,188,4,,
10021,25,89,4,,
10021,25,444,4,,
10021,25,416,4,,
10021,25,200,4,,
10021,25,411,4,,
10021,25,63,4,,
10021,25,851,4,,
648,25,47,1,1,
648,25,93,1,1,
648,25,98,1,1,
648,25,496,1,1,
648,25,298,1,21,
648,25,512,1,26,
648,25,60,1,31,
648,25,497,1,36,
648,25,369,1,43,
648,25,547,1,50,
648,25,94,1,57,
648,25,304,1,64,
648,25,272,1,71,
648,25,370,1,78,
648,25,195,1,85,
648,25,204,4,,
648,25,313,4,,
648,25,182,4,,
648,25,67,4,,
648,25,512,4,,
648,25,60,4,,
648,25,574,4,,
648,25,263,4,,
648,25,129,4,,
648,25,490,4,,
648,25,374,4,,
648,25,203,4,,
648,25,241,4,,
648,25,240,4,,
648,25,473,4,,
648,25,280,4,,
648,25,428,4,,
648,25,369,4,,
648,25,421,4,,
648,25,7,4,,
648,25,9,4,,
648,25,8,4,,
648,25,214,4,,
648,25,409,4,,
648,25,113,4,,
648,25,605,4,,
648,25,118,4,,
648,25,447,4,,
648,25,86,4,,
648,25,156,4,,
648,25,14,4,,
648,25,285,4,,
648,25,164,4,,
648,25,271,4,,
648,25,247,4,,
648,25,304,4,,
648,25,412,4,,
648,25,94,4,,
648,25,85,4,,
648,25,583,4,,
648,25,347,4,,
648,25,270,4,,
648,25,226,4,,
648,25,179,4,,
648,25,444,4,,
648,25,416,4,,
648,25,411,4,,
648,25,433,4,,
648,25,63,4,,
648,25,87,4,,
648,25,370,4,,
648,25,851,4,,
10018,25,47,1,1,
10018,25,93,1,1,
10018,25,98,1,1,
10018,25,496,1,1,
10018,25,298,1,21,
10018,25,512,1,26,
10018,25,60,1,31,
10018,25,497,1,36,
10018,25,369,1,43,
10018,25,547,1,50,
10018,25,94,1,57,
10018,25,304,1,64,
10018,25,272,1,71,
10018,25,370,1,78,
10018,25,195,1,85,
10018,25,204,4,,
10018,25,313,4,,
10018,25,182,4,,
10018,25,67,4,,
10018,25,512,4,,
10018,25,60,4,,
10018,25,574,4,,
10018,25,263,4,,
10018,25,129,4,,
10018,25,490,4,,
10018,25,374,4,,
10018,25,203,4,,
10018,25,241,4,,
10018,25,240,4,,
10018,25,473,4,,
10018,25,280,4,,
10018,25,428,4,,
10018,25,369,4,,
10018,25,421,4,,
10018,25,7,4,,
10018,25,9,4,,
10018,25,8,4,,
10018,25,214,4,,
10018,25,409,4,,
10018,25,113,4,,
10018,25,605,4,,
10018,25,118,4,,
10018,25,447,4,,
10018,25,86,4,,
10018,25,156,4,,
10018,25,14,4,,
10018,25,285,4,,
10018,25,164,4,,
10018,25,271,4,,
10018,25,247,4,,
10018,25,304,4,,
10018,25,412,4,,
10018,25,94,4,,
10018,25,85,4,,
10018,25,583,4,,
10018,25,347,4,,
10018,25,270,4,,
10018,25,226,4,,
10018,25,179,4,,
10018,25,444,4,,
10018,25,416,4,,
10018,25,411,4,,
10018,25,433,4,,
10018,25,63,4,,
10018,25,87,4,,
10018,25,370,4,,
10018,25,851,4,,
650,25,22,1,1,
650,25,45,1,1,
650,25,205,1,8,
650,25,44,1,11,
650,25,73,1,15,
650,25,42,1,18,
650,25,36,1,27,
650,25,402,1,32,
650,25,341,1,35,
650,25,34,1,42,
650,25,220,1,45,
650,25,452,1,48,
650,25,36,4,,
650,25,182,4,,
650,25,67,4,,
650,25,885,4,,
650,25,263,4,,
650,25,332,4,,
650,25,523,4,,
650,25,232,4,,
650,25,129,4,,
650,25,345,4,,
650,25,341,4,,
650,25,317,4,,
650,25,374,4,,
650,25,203,4,,
650,25,241,4,,
650,25,240,4,,
650,25,91,4,,
650,25,331,4,,
650,25,280,4,,
650,25,428,4,,
650,25,421,4,,
650,25,34,4,,
650,25,9,4,,
650,25,214,4,,
650,25,402,4,,
650,25,409,4,,
650,25,115,4,,
650,25,447,4,,
650,25,398,4,,
650,25,707,4,,
650,25,156,4,,
650,25,157,4,,
650,25,191,4,,
650,25,442,4,,
650,25,164,4,,
650,25,202,4,,
650,25,412,4,,
650,25,270,4,,
650,25,580,4,,
650,25,520,4,,
650,25,437,4,,
650,25,76,4,,
650,25,851,4,,
650,25,162,2,,
650,25,174,2,,
650,25,187,2,,
650,25,191,2,,
650,25,235,2,,
650,25,469,2,,
650,25,501,2,,
651,25,22,1,1,
651,25,45,1,1,
651,25,205,1,8,
651,25,44,1,11,
651,25,73,1,15,
651,25,402,1,20,
651,25,42,1,24,
651,25,36,1,29,
651,25,341,1,34,
651,25,339,1,38,
651,25,34,1,43,
651,25,220,1,47,
651,25,452,1,53,
651,25,36,4,,
651,25,182,4,,
651,25,67,4,,
651,25,885,4,,
651,25,263,4,,
651,25,332,4,,
651,25,523,4,,
651,25,232,4,,
651,25,129,4,,
651,25,345,4,,
651,25,341,4,,
651,25,317,4,,
651,25,490,4,,
651,25,374,4,,
651,25,203,4,,
651,25,241,4,,
651,25,240,4,,
651,25,91,4,,
651,25,331,4,,
651,25,280,4,,
651,25,428,4,,
651,25,421,4,,
651,25,339,4,,
651,25,34,4,,
651,25,9,4,,
651,25,214,4,,
651,25,402,4,,
651,25,409,4,,
651,25,115,4,,
651,25,447,4,,
651,25,398,4,,
651,25,707,4,,
651,25,156,4,,
651,25,157,4,,
651,25,269,4,,
651,25,191,4,,
651,25,442,4,,
651,25,164,4,,
651,25,334,4,,
651,25,202,4,,
651,25,412,4,,
651,25,270,4,,
651,25,580,4,,
651,25,520,4,,
651,25,444,4,,
651,25,437,4,,
651,25,76,4,,
651,25,851,4,,
652,25,596,1,0,
652,25,364,1,1,
652,25,359,1,1,
652,25,45,1,1,
652,25,205,1,1,
652,25,33,1,1,
652,25,22,1,1,
652,25,44,1,11,
652,25,73,1,15,
652,25,42,1,19,
652,25,36,1,29,
652,25,402,1,35,
652,25,341,1,41,
652,25,339,1,48,
652,25,34,1,54,
652,25,220,1,60,
652,25,452,1,66,
652,25,416,1,78,
652,25,36,4,,
652,25,189,4,,
652,25,184,4,,
652,25,182,4,,
652,25,67,4,,
652,25,885,4,,
652,25,263,4,,
652,25,332,4,,
652,25,523,4,,
652,25,232,4,,
652,25,129,4,,
652,25,345,4,,
652,25,341,4,,
652,25,317,4,,
652,25,490,4,,
652,25,374,4,,
652,25,203,4,,
652,25,241,4,,
652,25,240,4,,
652,25,91,4,,
652,25,331,4,,
652,25,280,4,,
652,25,428,4,,
652,25,421,4,,
652,25,339,4,,
652,25,34,4,,
652,25,9,4,,
652,25,214,4,,
652,25,402,4,,
652,25,409,4,,
652,25,115,4,,
652,25,337,4,,
652,25,447,4,,
652,25,398,4,,
652,25,707,4,,
652,25,156,4,,
652,25,157,4,,
652,25,269,4,,
652,25,14,4,,
652,25,776,4,,
652,25,191,4,,
652,25,442,4,,
652,25,164,4,,
652,25,334,4,,
652,25,242,4,,
652,25,202,4,,
652,25,412,4,,
652,25,270,4,,
652,25,179,4,,
652,25,580,4,,
652,25,520,4,,
652,25,89,4,,
652,25,444,4,,
652,25,416,4,,
652,25,338,4,,
652,25,411,4,,
652,25,437,4,,
652,25,63,4,,
652,25,370,4,,
652,25,76,4,,
652,25,851,4,,
653,25,10,1,1,
653,25,39,1,1,
653,25,52,1,5,
653,25,336,1,11,
653,25,488,1,14,
653,25,60,1,17,
653,25,83,1,20,
653,25,113,1,25,
653,25,473,1,31,
653,25,53,1,35,
653,25,261,1,38,
653,25,94,1,41,
653,25,241,1,43,
653,25,126,1,48,
653,25,36,4,,
653,25,204,4,,
653,25,97,4,,
653,25,189,4,,
653,25,182,4,,
653,25,60,4,,
653,25,168,4,,
653,25,83,4,,
653,25,263,4,,
653,25,129,4,,
653,25,341,4,,
653,25,488,4,,
653,25,500,4,,
653,25,203,4,,
653,25,241,4,,
653,25,240,4,,
653,25,473,4,,
653,25,492,4,,
653,25,214,4,,
653,25,113,4,,
653,25,447,4,,
653,25,156,4,,
653,25,286,4,,
653,25,285,4,,
653,25,164,4,,
653,25,261,4,,
653,25,271,4,,
653,25,257,4,,
653,25,94,4,,
653,25,227,4,,
653,25,53,4,,
653,25,347,4,,
653,25,270,4,,
653,25,678,4,,
653,25,126,4,,
653,25,519,4,,
653,25,315,4,,
653,25,433,4,,
653,25,394,4,,
653,25,76,4,,
653,25,851,4,,
653,25,95,2,,
653,25,257,2,,
653,25,273,2,,
653,25,383,2,,
653,25,478,2,,
654,25,10,1,1,
654,25,39,1,1,
654,25,52,1,1,
654,25,336,1,11,
654,25,488,1,14,
654,25,60,1,18,
654,25,83,1,22,
654,25,113,1,28,
654,25,473,1,36,
654,25,53,1,41,
654,25,261,1,45,
654,25,94,1,49,
654,25,241,1,52,
654,25,478,1,56,
654,25,126,1,59,
654,25,36,4,,
654,25,204,4,,
654,25,97,4,,
654,25,189,4,,
654,25,182,4,,
654,25,67,4,,
654,25,60,4,,
654,25,168,4,,
654,25,83,4,,
654,25,263,4,,
654,25,129,4,,
654,25,341,4,,
654,25,488,4,,
654,25,500,4,,
654,25,203,4,,
654,25,241,4,,
654,25,240,4,,
654,25,473,4,,
654,25,428,4,,
654,25,492,4,,
654,25,7,4,,
654,25,9,4,,
654,25,214,4,,
654,25,113,4,,
654,25,447,4,,
654,25,156,4,,
654,25,286,4,,
654,25,285,4,,
654,25,164,4,,
654,25,261,4,,
654,25,271,4,,
654,25,257,4,,
654,25,94,4,,
654,25,227,4,,
654,25,53,4,,
654,25,347,4,,
654,25,270,4,,
654,25,678,4,,
654,25,126,4,,
654,25,519,4,,
654,25,315,4,,
654,25,433,4,,
654,25,394,4,,
654,25,76,4,,
654,25,851,4,,
655,25,595,1,0,
655,25,415,1,1,
655,25,336,1,1,
655,25,272,1,1,
655,25,248,1,1,
655,25,247,1,1,
655,25,10,1,1,
655,25,52,1,1,
655,25,39,1,1,
655,25,488,1,14,
655,25,60,1,18,
655,25,83,1,22,
655,25,113,1,28,
655,25,473,1,38,
655,25,53,1,45,
655,25,261,1,51,
655,25,94,1,57,
655,25,241,1,62,
655,25,478,1,68,
655,25,126,1,74,
655,25,36,4,,
655,25,204,4,,
655,25,97,4,,
655,25,189,4,,
655,25,182,4,,
655,25,67,4,,
655,25,60,4,,
655,25,109,4,,
655,25,168,4,,
655,25,83,4,,
655,25,263,4,,
655,25,506,4,,
655,25,129,4,,
655,25,341,4,,
655,25,488,4,,
655,25,500,4,,
655,25,101,4,,
655,25,203,4,,
655,25,241,4,,
655,25,240,4,,
655,25,473,4,,
655,25,428,4,,
655,25,492,4,,
655,25,7,4,,
655,25,9,4,,
655,25,214,4,,
655,25,115,4,,
655,25,113,4,,
655,25,605,4,,
655,25,118,4,,
655,25,447,4,,
655,25,156,4,,
655,25,286,4,,
655,25,285,4,,
655,25,164,4,,
655,25,261,4,,
655,25,271,4,,
655,25,247,4,,
655,25,304,4,,
655,25,257,4,,
655,25,94,4,,
655,25,227,4,,
655,25,53,4,,
655,25,347,4,,
655,25,270,4,,
655,25,678,4,,
655,25,417,4,,
655,25,126,4,,
655,25,519,4,,
655,25,416,4,,
655,25,307,4,,
655,25,315,4,,
655,25,411,4,,
655,25,433,4,,
655,25,63,4,,
655,25,394,4,,
655,25,76,4,,
655,25,851,4,,
656,25,876,1,1,
656,25,45,1,1,
656,25,55,1,5,
656,25,98,1,8,
656,25,122,1,10,
656,25,352,1,14,
656,25,108,1,18,
656,25,496,1,21,
656,25,374,1,25,
656,25,479,1,29,
656,25,164,1,35,
656,25,340,1,39,
656,25,104,1,43,
656,25,56,1,48,
656,25,36,4,,
656,25,189,4,,
656,25,182,4,,
656,25,352,4,,
656,25,512,4,,
656,25,168,4,,
656,25,885,4,,
656,25,886,4,,
656,25,263,4,,
656,25,332,4,,
656,25,129,4,,
656,25,196,4,,
656,25,341,4,,
656,25,317,4,,
656,25,374,4,,
656,25,203,4,,
656,25,240,4,,
656,25,883,4,,
656,25,91,4,,
656,25,206,4,,
656,25,369,4,,
656,25,214,4,,
656,25,127,4,,
656,25,447,4,,
656,25,156,4,,
656,25,157,4,,
656,25,269,4,,
656,25,191,4,,
656,25,390,4,,
656,25,164,4,,
656,25,710,4,,
656,25,57,4,,
656,25,270,4,,
656,25,58,4,,
656,25,56,4,,
656,25,59,4,,
656,25,518,4,,
656,25,851,4,,
656,25,68,2,,
656,25,191,2,,
656,25,390,2,,
656,25,415,2,,
656,25,514,2,,
